user_id,item_id,rating
687,752,-1.0
118,821,-1.0
231,529,-1.0
129,127,-1.0
551,740,-1.0
404,523,-1.0
543,298,-1.0
860,379,-1.0
838,290,-1.0
444,1185,-1.0
89,498,-1.0
302,1213,-1.0
118,171,-1.0
707,272,-1.0
457,1336,-1.0
302,1256,-1.0
342,508,-1.0
294,419,-1.0
773,442,-1.0
226,243,-1.0
649,526,-1.0
895,750,-1.0
465,322,-1.0
861,68,-1.0
862,883,-1.0
503,199,-1.0
57,133,-1.0
180,923,-1.0
827,320,-1.0
565,264,-1.0
266,383,-1.0
612,11,-1.0
102,120,-1.0
496,808,-1.0
270,187,-1.0
863,589,-1.0
392,342,-1.0
450,303,-1.0
839,197,-1.0
570,46,-1.0
543,268,-1.0
25,1014,-1.0
312,140,-1.0
910,645,-1.0
366,218,-1.0
354,269,-1.0
0,270,-1.0
21,67,-1.0
617,195,-1.0
806,628,-1.0
46,301,-1.0
654,700,-1.0
424,286,-1.0
628,324,-1.0
312,209,-1.0
193,287,-1.0
622,201,-1.0
877,69,-1.0
302,90,-1.0
918,20,-1.0
662,292,-1.0
221,929,-1.0
536,472,-1.0
775,557,-1.0
884,547,-1.0
447,301,-1.0
311,264,-1.0
89,208,-1.0
362,447,-1.0
108,276,-1.0
449,721,-1.0
257,871,-1.0
920,932,-1.0
866,181,-1.0
434,63,-1.0
196,342,-1.0
93,653,-1.0
129,567,-1.0
214,179,-1.0
536,415,-1.0
144,120,-1.0
150,607,-1.0
515,429,-1.0
143,959,-1.0
65,116,-1.0
444,1008,-1.0
305,317,-1.0
398,79,-1.0
885,175,-1.0
768,221,-1.0
197,97,-1.0
312,496,-1.0
397,508,-1.0
572,505,-1.0
485,740,-1.0
206,409,-1.0
344,449,-1.0
652,682,-1.0
660,180,-1.0
699,168,-1.0
453,603,-1.0
20,297,-1.0
803,232,-1.0
93,200,-1.0
552,110,-1.0
923,1147,-1.0
179,120,-1.0
236,182,-1.0
595,292,-1.0
416,561,-1.0
285,355,-1.0
523,71,-1.0
283,904,-1.0
176,506,-1.0
895,576,-1.0
380,301,-1.0
573,330,-1.0
293,297,-1.0
341,196,-1.0
393,131,-1.0
748,483,-1.0
448,85,-1.0
540,425,-1.0
618,718,-1.0
121,421,-1.0
146,902,-1.0
353,1135,-1.0
129,1246,-1.0
183,496,-1.0
140,292,-1.0
888,401,-1.0
882,97,-1.0
200,50,-1.0
933,655,-1.0
365,635,-1.0
183,315,-1.0
427,536,-1.0
773,408,-1.0
590,281,-1.0
229,10,-1.0
187,626,-1.0
863,559,-1.0
313,538,-1.0
793,115,-1.0
322,617,-1.0
342,55,-1.0
748,152,-1.0
345,737,-1.0
262,463,-1.0
471,6,-1.0
527,1616,-1.0
838,324,-1.0
238,241,-1.0
189,257,-1.0
136,221,-1.0
302,237,-1.0
43,236,-1.0
526,98,-1.0
827,189,-1.0
710,199,-1.0
723,284,-1.0
344,947,-1.0
503,497,-1.0
278,130,-1.0
742,324,-1.0
506,1014,-1.0
263,1068,-1.0
895,11,-1.0
550,23,-1.0
381,196,-1.0
732,711,-1.0
605,147,-1.0
620,382,-1.0
828,9,-1.0
931,8,-1.0
261,146,-1.0
413,431,-1.0
664,280,-1.0
787,580,-1.0
523,391,-1.0
326,187,-1.0
495,10,-1.0
496,382,-1.0
143,271,-1.0
663,195,-1.0
333,254,-1.0
311,56,-1.0
486,3,-1.0
292,586,-1.0
896,140,-1.0
120,296,-1.0
55,89,-1.0
119,251,-1.0
446,276,-1.0
14,683,-1.0
775,192,-1.0
582,194,-1.0
902,1071,-1.0
888,428,-1.0
129,1205,-1.0
0,220,-1.0
233,169,-1.0
115,198,-1.0
129,27,-1.0
89,648,-1.0
349,587,-1.0
681,1014,-1.0
287,513,-1.0
290,1242,-1.0
822,159,-1.0
600,741,-1.0
392,50,-1.0
94,1016,-1.0
499,68,-1.0
20,767,-1.0
863,991,-1.0
311,180,-1.0
789,559,-1.0
617,185,-1.0
327,257,-1.0
235,1100,-1.0
720,982,-1.0
100,839,-1.0
591,148,-1.0
659,384,-1.0
536,376,-1.0
373,777,-1.0
263,1223,-1.0
579,1012,-1.0
63,126,-1.0
185,586,-1.0
550,263,-1.0
267,1116,-1.0
5,501,-1.0
221,16,-1.0
84,387,-1.0
391,113,-1.0
526,184,-1.0
832,401,-1.0
765,575,-1.0
248,201,-1.0
792,291,-1.0
158,746,-1.0
632,524,-1.0
138,738,-1.0
168,299,-1.0
737,267,-1.0
726,824,-1.0
395,972,-1.0
325,316,-1.0
748,134,-1.0
803,520,-1.0
607,515,-1.0
434,576,-1.0
488,349,-1.0
199,371,-1.0
232,504,-1.0
33,292,-1.0
579,1026,-1.0
263,218,-1.0
216,298,-1.0
457,1046,-1.0
485,250,-1.0
448,556,-1.0
232,490,-1.0
432,58,-1.0
4,210,-1.0
343,694,-1.0
61,21,-1.0
433,972,-1.0
769,257,-1.0
596,292,-1.0
560,202,-1.0
609,202,-1.0
665,65,-1.0
69,205,-1.0
183,645,-1.0
891,156,-1.0
17,521,-1.0
333,90,-1.0
692,6,-1.0
842,411,-1.0
173,1311,-1.0
847,150,-1.0
715,626,-1.0
550,749,-1.0
531,180,-1.0
420,78,-1.0
658,76,-1.0
12,208,-1.0
866,526,-1.0
825,95,-1.0
317,1030,-1.0
499,520,-1.0
903,65,-1.0
935,274,-1.0
901,227,-1.0
300,141,-1.0
415,722,-1.0
888,613,-1.0
202,23,-1.0
502,85,-1.0
143,688,-1.0
209,234,-1.0
599,267,-1.0
467,99,-1.0
604,1038,-1.0
560,198,-1.0
621,539,-1.0
456,355,-1.0
216,67,-1.0
670,194,-1.0
35,876,-1.0
920,1285,-1.0
428,638,-1.0
814,400,-1.0
638,649,-1.0
268,443,-1.0
378,574,-1.0
235,210,-1.0
436,228,-1.0
626,397,-1.0
42,72,-1.0
724,180,-1.0
12,0,-1.0
633,236,-1.0
779,489,-1.0
863,417,-1.0
665,694,-1.0
74,1150,-1.0
932,581,-1.0
298,913,-1.0
867,744,-1.0
173,1026,-1.0
285,535,-1.0
710,1116,-1.0
279,1049,-1.0
855,676,-1.0
242,456,-1.0
339,178,-1.0
404,464,-1.0
180,422,-1.0
541,506,-1.0
681,95,-1.0
279,244,-1.0
441,271,-1.0
255,280,-1.0
40,1037,-1.0
551,986,-1.0
436,461,-1.0
95,97,-1.0
488,299,-1.0
498,482,-1.0
200,63,-1.0
704,847,-1.0
89,142,-1.0
114,642,-1.0
12,44,-1.0
757,529,-1.0
533,475,-1.0
180,740,-1.0
478,1026,-1.0
124,338,-1.0
180,946,-1.0
144,787,-1.0
550,671,-1.0
891,124,-1.0
540,142,-1.0
392,140,-1.0
880,740,-1.0
714,478,-1.0
90,182,-1.0
59,733,-1.0
89,207,-1.0
55,1045,-1.0
542,3,-1.0
750,51,-1.0
12,829,-1.0
565,7,-1.0
185,593,-1.0
544,78,-1.0
274,433,-1.0
547,268,-1.0
561,81,-1.0
639,95,-1.0
638,198,-1.0
832,408,-1.0
755,1029,-1.0
424,1462,-1.0
64,509,-1.0
757,226,-1.0
294,237,-1.0
253,439,-1.0
199,769,-1.0
110,241,-1.0
420,212,-1.0
475,736,-1.0
566,256,-1.0
467,194,-1.0
90,81,-1.0
652,167,-1.0
42,1021,-1.0
218,877,-1.0
381,544,-1.0
505,492,-1.0
803,829,-1.0
779,163,-1.0
637,88,-1.0
17,400,-1.0
871,746,-1.0
8,369,-1.0
302,45,-1.0
278,289,-1.0
41,951,-1.0
458,99,-1.0
384,248,-1.0
123,27,-1.0
45,326,-1.0
498,512,-1.0
373,97,-1.0
307,846,-1.0
804,271,-1.0
225,179,-1.0
292,286,-1.0
885,231,-1.0
214,22,-1.0
565,393,-1.0
330,46,-1.0
84,227,-1.0
1,306,-1.0
150,476,-1.0
310,713,-1.0
921,67,-1.0
19,586,-1.0
874,7,-1.0
58,134,-1.0
17,964,-1.0
365,218,-1.0
881,209,-1.0
434,677,-1.0
6,283,-1.0
449,790,-1.0
770,594,-1.0
789,72,-1.0
592,24,-1.0
499,1055,-1.0
930,295,-1.0
886,758,-1.0
175,266,-1.0
311,136,-1.0
775,588,-1.0
746,502,-1.0
546,300,-1.0
795,154,-1.0
17,428,-1.0
471,1009,-1.0
654,751,-1.0
377,93,-1.0
122,478,-1.0
663,431,-1.0
620,71,-1.0
183,408,-1.0
57,739,-1.0
806,1082,-1.0
505,257,-1.0
499,658,-1.0
362,231,-1.0
748,88,-1.0
314,97,-1.0
79,44,-1.0
526,477,-1.0
642,239,-1.0
924,323,-1.0
621,227,-1.0
108,518,-1.0
393,0,-1.0
344,363,-1.0
330,284,-1.0
901,481,-1.0
333,1239,-1.0
448,197,-1.0
42,234,-1.0
61,6,-1.0
553,97,-1.0
300,564,-1.0
652,379,-1.0
871,683,-1.0
606,483,-1.0
748,120,-1.0
408,464,-1.0
230,595,-1.0
154,329,-1.0
909,280,-1.0
4,399,-1.0
449,76,-1.0
391,97,-1.0
63,78,-1.0
552,49,-1.0
697,227,-1.0
793,49,-1.0
879,793,-1.0
392,201,-1.0
441,218,-1.0
404,732,-1.0
830,299,-1.0
570,123,-1.0
795,448,-1.0
415,953,-1.0
250,518,-1.0
532,566,-1.0
212,292,-1.0
192,28,-1.0
180,1082,-1.0
757,185,-1.0
351,182,-1.0
129,333,-1.0
209,48,-1.0
37,450,-1.0
434,44,-1.0
715,483,-1.0
855,686,-1.0
750,749,-1.0
150,1063,-1.0
238,184,-1.0
289,179,-1.0
118,1242,-1.0
643,986,-1.0
647,234,-1.0
48,544,-1.0
832,634,-1.0
298,745,-1.0
408,604,-1.0
140,982,-1.0
891,835,-1.0
108,926,-1.0
341,236,-1.0
242,509,-1.0
117,472,-1.0
710,419,-1.0
604,519,-1.0
11,752,-1.0
513,171,-1.0
404,1562,-1.0
298,1505,-1.0
531,37,-1.0
6,138,-1.0
848,286,-1.0
183,1295,-1.0
86,221,-1.0
388,492,-1.0
262,600,-1.0
144,1214,-1.0
465,78,-1.0
180,23,-1.0
144,55,-1.0
123,208,-1.0
344,1279,-1.0
52,198,-1.0
129,798,-1.0
665,121,-1.0
86,380,-1.0
80,24,-1.0
10,657,-1.0
541,742,-1.0
398,354,-1.0
932,229,-1.0
613,13,-1.0
879,1186,-1.0
536,1023,-1.0
566,629,-1.0
193,96,-1.0
503,844,-1.0
523,403,-1.0
867,120,-1.0
150,640,-1.0
553,280,-1.0
931,439,-1.0
523,11,-1.0
497,178,-1.0
2,350,-1.0
654,1051,-1.0
803,1168,-1.0
59,81,-1.0
641,88,-1.0
311,233,-1.0
599,176,-1.0
226,458,-1.0
572,274,-1.0
232,134,-1.0
61,61,-1.0
539,1224,-1.0
901,257,-1.0
48,158,-1.0
559,595,-1.0
715,130,-1.0
616,529,-1.0
90,518,-1.0
599,429,-1.0
617,89,-1.0
638,700,-1.0
937,180,-1.0
536,214,-1.0
353,164,-1.0
933,1035,-1.0
617,419,-1.0
94,50,-1.0
404,944,-1.0
541,171,-1.0
290,1065,-1.0
926,1227,-1.0
99,308,-1.0
533,368,-1.0
343,273,-1.0
333,11,-1.0
344,147,-1.0
804,418,-1.0
455,199,-1.0
150,446,-1.0
353,270,-1.0
633,1282,-1.0
262,116,-1.0
536,390,-1.0
539,453,-1.0
888,249,-1.0
455,706,-1.0
892,150,-1.0
108,171,-1.0
157,481,-1.0
61,292,-1.0
505,69,-1.0
379,199,-1.0
278,113,-1.0
543,330,-1.0
714,91,-1.0
757,285,-1.0
629,249,-1.0
814,101,-1.0
372,1131,-1.0
912,167,-1.0
523,700,-1.0
536,579,-1.0
681,160,-1.0
325,55,-1.0
342,423,-1.0
486,595,-1.0
565,169,-1.0
458,147,-1.0
193,1408,-1.0
377,66,-1.0
14,752,-1.0
462,247,-1.0
459,286,-1.0
404,71,-1.0
434,565,-1.0
386,205,-1.0
855,287,-1.0
631,843,-1.0
158,1046,-1.0
10,27,-1.0
806,526,-1.0
98,740,-1.0
448,266,-1.0
187,508,-1.0
86,176,-1.0
781,1239,-1.0
484,324,-1.0
76,90,-1.0
358,245,-1.0
72,128,-1.0
416,513,-1.0
607,237,-1.0
757,887,-1.0
646,173,-1.0
166,125,-1.0
669,95,-1.0
497,261,-1.0
292,163,-1.0
267,6,-1.0
61,216,-1.0
851,683,-1.0
27,200,-1.0
10,236,-1.0
404,650,-1.0
115,300,-1.0
436,4,-1.0
658,441,-1.0
757,818,-1.0
716,320,-1.0
412,506,-1.0
173,1039,-1.0
94,139,-1.0
488,300,-1.0
462,19,-1.0
730,432,-1.0
753,742,-1.0
221,466,-1.0
9,601,-1.0
701,228,-1.0
435,984,-1.0
453,495,-1.0
206,185,-1.0
659,97,-1.0
863,96,-1.0
637,3,-1.0
591,700,-1.0
804,127,-1.0
357,113,-1.0
825,1,-1.0
253,1468,-1.0
331,293,-1.0
558,209,-1.0
396,473,-1.0
193,564,-1.0
166,696,-1.0
407,749,-1.0
587,324,-1.0
762,12,-1.0
532,191,-1.0
499,7,-1.0
406,406,-1.0
658,190,-1.0
410,208,-1.0
613,116,-1.0
905,989,-1.0
596,934,-1.0
129,441,-1.0
692,129,-1.0
550,349,-1.0
688,746,-1.0
405,207,-1.0
12,232,-1.0
428,1110,-1.0
614,189,-1.0
157,123,-1.0
668,473,-1.0
879,208,-1.0
91,10,-1.0
331,429,-1.0
787,64,-1.0
785,187,-1.0
714,547,-1.0
496,2,-1.0
775,586,-1.0
276,99,-1.0
97,46,-1.0
915,753,-1.0
787,496,-1.0
372,469,-1.0
198,1352,-1.0
326,254,-1.0
692,8,-1.0
105,99,-1.0
676,0,-1.0
839,196,-1.0
405,713,-1.0
288,221,-1.0
175,338,-1.0
372,412,-1.0
411,168,-1.0
479,113,-1.0
388,171,-1.0
243,744,-1.0
435,263,-1.0
105,826,-1.0
391,168,-1.0
71,117,-1.0
87,884,-1.0
430,687,-1.0
714,468,-1.0
269,1005,-1.0
451,75,-1.0
486,746,-1.0
448,60,-1.0
144,857,-1.0
613,254,-1.0
585,218,-1.0
896,1026,-1.0
17,190,-1.0
414,321,-1.0
938,1049,-1.0
536,564,-1.0
893,11,-1.0
253,68,-1.0
472,319,-1.0
888,301,-1.0
291,601,-1.0
234,690,-1.0
547,1242,-1.0
716,749,-1.0
12,841,-1.0
6,227,-1.0
714,1014,-1.0
63,82,-1.0
397,86,-1.0
523,194,-1.0
427,292,-1.0
221,279,-1.0
226,293,-1.0
275,991,-1.0
84,326,-1.0
471,1033,-1.0
148,261,-1.0
706,690,-1.0
105,737,-1.0
487,603,-1.0
715,834,-1.0
629,70,-1.0
860,287,-1.0
373,202,-1.0
395,116,-1.0
778,6,-1.0
441,143,-1.0
757,900,-1.0
576,172,-1.0
434,48,-1.0
661,9,-1.0
384,284,-1.0
202,99,-1.0
520,215,-1.0
404,377,-1.0
475,172,-1.0
177,506,-1.0
534,643,-1.0
326,8,-1.0
325,441,-1.0
140,251,-1.0
874,499,-1.0
763,251,-1.0
654,792,-1.0
746,1454,-1.0
765,637,-1.0
617,697,-1.0
506,321,-1.0
12,894,-1.0
196,878,-1.0
893,1590,-1.0
665,120,-1.0
279,141,-1.0
298,193,-1.0
405,599,-1.0
331,8,-1.0
444,827,-1.0
384,522,-1.0
346,322,-1.0
928,472,-1.0
307,58,-1.0
188,509,-1.0
115,10,-1.0
710,216,-1.0
447,336,-1.0
177,453,-1.0
105,690,-1.0
563,300,-1.0
215,695,-1.0
918,87,-1.0
221,1177,-1.0
441,54,-1.0
17,919,-1.0
379,650,-1.0
587,70,-1.0
446,27,-1.0
662,179,-1.0
450,290,-1.0
655,901,-1.0
396,511,-1.0
143,172,-1.0
853,711,-1.0
344,441,-1.0
10,226,-1.0
200,842,-1.0
253,61,-1.0
317,379,-1.0
690,204,-1.0
803,1176,-1.0
200,195,-1.0
517,1009,-1.0
609,161,-1.0
639,1242,-1.0
706,706,-1.0
12,172,-1.0
539,513,-1.0
261,507,-1.0
618,55,-1.0
641,164,-1.0
98,280,-1.0
6,273,-1.0
494,218,-1.0
494,663,-1.0
538,131,-1.0
189,244,-1.0
449,86,-1.0
932,231,-1.0
939,192,-1.0
625,678,-1.0
285,415,-1.0
183,195,-1.0
238,97,-1.0
375,180,-1.0
48,171,-1.0
27,116,-1.0
254,248,-1.0
248,63,-1.0
133,292,-1.0
853,923,-1.0
591,525,-1.0
479,460,-1.0
36,23,-1.0
304,177,-1.0
651,305,-1.0
275,41,-1.0
757,290,-1.0
697,505,-1.0
58,423,-1.0
105,273,-1.0
792,0,-1.0
763,715,-1.0
233,182,-1.0
644,80,-1.0
532,1140,-1.0
587,586,-1.0
438,305,-1.0
486,120,-1.0
180,1329,-1.0
415,141,-1.0
502,129,-1.0
555,134,-1.0
249,134,-1.0
476,24,-1.0
853,272,-1.0
528,298,-1.0
568,116,-1.0
708,767,-1.0
242,507,-1.0
814,190,-1.0
23,96,-1.0
917,287,-1.0
712,748,-1.0
462,284,-1.0
59,591,-1.0
660,278,-1.0
458,1037,-1.0
416,264,-1.0
391,245,-1.0
542,82,-1.0
658,1265,-1.0
880,52,-1.0
280,336,-1.0
845,671,-1.0
706,764,-1.0
10,284,-1.0
435,445,-1.0
494,1089,-1.0
427,341,-1.0
861,656,-1.0
147,180,-1.0
767,126,-1.0
1,49,-1.0
188,29,-1.0
858,280,-1.0
129,178,-1.0
603,6,-1.0
404,737,-1.0
803,98,-1.0
878,180,-1.0
287,355,-1.0
360,652,-1.0
275,680,-1.0
748,364,-1.0
832,338,-1.0
144,54,-1.0
369,172,-1.0
94,264,-1.0
654,1174,-1.0
359,282,-1.0
147,226,-1.0
180,594,-1.0
727,115,-1.0
436,433,-1.0
415,198,-1.0
673,0,-1.0
97,515,-1.0
891,365,-1.0
42,557,-1.0
932,403,-1.0
232,195,-1.0
710,97,-1.0
248,401,-1.0
206,282,-1.0
915,245,-1.0
449,72,-1.0
296,113,-1.0
84,445,-1.0
278,258,-1.0
614,853,-1.0
124,924,-1.0
285,510,-1.0
0,119,-1.0
737,117,-1.0
453,529,-1.0
531,209,-1.0
434,574,-1.0
93,389,-1.0
434,254,-1.0
748,135,-1.0
591,123,-1.0
932,81,-1.0
373,456,-1.0
250,117,-1.0
870,1195,-1.0
82,1058,-1.0
424,171,-1.0
424,203,-1.0
64,354,-1.0
118,27,-1.0
748,167,-1.0
466,1010,-1.0
61,316,-1.0
386,70,-1.0
86,1186,-1.0
312,580,-1.0
750,601,-1.0
547,291,-1.0
542,1,-1.0
473,604,-1.0
647,663,-1.0
427,308,-1.0
304,684,-1.0
863,691,-1.0
384,481,-1.0
89,602,-1.0
233,319,-1.0
880,528,-1.0
71,8,-1.0
123,95,-1.0
117,178,-1.0
408,480,-1.0
638,267,-1.0
409,326,-1.0
89,176,-1.0
22,461,-1.0
536,492,-1.0
576,67,-1.0
890,469,-1.0
626,629,-1.0
757,601,-1.0
772,5,-1.0
304,185,-1.0
471,42,-1.0
418,298,-1.0
391,344,-1.0
118,877,-1.0
76,49,-1.0
531,296,-1.0
255,937,-1.0
485,1200,-1.0
100,117,-1.0
918,216,-1.0
181,469,-1.0
636,149,-1.0
879,554,-1.0
795,81,-1.0
747,236,-1.0
304,707,-1.0
312,629,-1.0
561,3,-1.0
576,14,-1.0
404,724,-1.0
736,499,-1.0
449,32,-1.0
616,665,-1.0
346,244,-1.0
789,362,-1.0
116,336,-1.0
781,1382,-1.0
898,30,-1.0
156,474,-1.0
806,509,-1.0
837,566,-1.0
492,749,-1.0
270,412,-1.0
670,777,-1.0
245,431,-1.0
663,494,-1.0
89,214,-1.0
290,21,-1.0
923,630,-1.0
80,267,-1.0
824,823,-1.0
863,132,-1.0
715,703,-1.0
919,308,-1.0
803,185,-1.0
596,686,-1.0
726,221,-1.0
914,345,-1.0
220,405,-1.0
747,317,-1.0
596,249,-1.0
532,525,-1.0
641,1052,-1.0
624,474,-1.0
891,24,-1.0
795,232,-1.0
302,499,-1.0
228,347,-1.0
177,8,-1.0
561,433,-1.0
926,157,-1.0
421,285,-1.0
458,594,-1.0
794,108,-1.0
10,559,-1.0
879,355,-1.0
468,654,-1.0
649,449,-1.0
392,331,-1.0
588,877,-1.0
231,649,-1.0
118,980,-1.0
732,249,-1.0
494,10,-1.0
324,142,-1.0
880,476,-1.0
140,119,-1.0
200,1172,-1.0
260,292,-1.0
449,270,-1.0
240,893,-1.0
114,277,-1.0
846,239,-1.0
333,1402,-1.0
0,269,-1.0
237,924,-1.0
436,243,-1.0
434,199,-1.0
535,269,-1.0
404,231,-1.0
449,171,-1.0
276,272,-1.0
446,298,-1.0
0,231,-1.0
436,682,-1.0
525,329,-1.0
207,737,-1.0
193,481,-1.0
120,49,-1.0
69,298,-1.0
252,964,-1.0
132,292,-1.0
524,24,-1.0
566,167,-1.0
760,6,-1.0
674,889,-1.0
544,417,-1.0
322,214,-1.0
57,188,-1.0
605,221,-1.0
143,234,-1.0
903,1150,-1.0
888,116,-1.0
253,499,-1.0
91,700,-1.0
932,21,-1.0
696,453,-1.0
620,274,-1.0
845,82,-1.0
621,175,-1.0
150,790,-1.0
550,209,-1.0
343,116,-1.0
708,154,-1.0
262,331,-1.0
757,432,-1.0
265,274,-1.0
397,193,-1.0
428,158,-1.0
796,298,-1.0
653,754,-1.0
755,381,-1.0
298,472,-1.0
933,66,-1.0
202,6,-1.0
377,467,-1.0
652,316,-1.0
214,207,-1.0
115,192,-1.0
404,362,-1.0
135,284,-1.0
436,86,-1.0
774,300,-1.0
302,1301,-1.0
708,737,-1.0
450,331,-1.0
524,711,-1.0
513,266,-1.0
415,732,-1.0
294,580,-1.0
560,408,-1.0
356,6,-1.0
566,645,-1.0
155,10,-1.0
861,97,-1.0
187,142,-1.0
140,924,-1.0
631,97,-1.0
331,126,-1.0
933,160,-1.0
762,110,-1.0
411,113,-1.0
183,630,-1.0
880,237,-1.0
400,1287,-1.0
681,363,-1.0
267,1411,-1.0
775,484,-1.0
531,1405,-1.0
29,6,-1.0
396,989,-1.0
226,1009,-1.0
936,299,-1.0
737,228,-1.0
922,173,-1.0
710,190,-1.0
879,300,-1.0
313,215,-1.0
795,53,-1.0
398,1540,-1.0
139,286,-1.0
248,244,-1.0
464,198,-1.0
289,690,-1.0
652,78,-1.0
121,706,-1.0
592,1012,-1.0
330,809,-1.0
51,316,-1.0
471,391,-1.0
648,273,-1.0
757,90,-1.0
296,115,-1.0
15,98,-1.0
850,26,-1.0
61,400,-1.0
8,296,-1.0
642,207,-1.0
94,176,-1.0
453,146,-1.0
560,537,-1.0
666,85,-1.0
474,313,-1.0
460,254,-1.0
293,305,-1.0
310,612,-1.0
675,888,-1.0
206,291,-1.0
566,131,-1.0
188,630,-1.0
311,482,-1.0
84,355,-1.0
415,1424,-1.0
768,1320,-1.0
726,400,-1.0
326,365,-1.0
518,286,-1.0
453,258,-1.0
434,94,-1.0
322,1010,-1.0
91,634,-1.0
795,63,-1.0
435,72,-1.0
112,322,-1.0
254,974,-1.0
4,364,-1.0
842,273,-1.0
311,612,-1.0
828,425,-1.0
477,31,-1.0
717,973,-1.0
245,807,-1.0
654,19,-1.0
616,567,-1.0
537,209,-1.0
804,769,-1.0
499,917,-1.0
398,7,-1.0
654,421,-1.0
386,41,-1.0
863,787,-1.0
290,399,-1.0
486,1,-1.0
331,348,-1.0
491,519,-1.0
853,285,-1.0
236,210,-1.0
408,1068,-1.0
388,491,-1.0
922,403,-1.0
180,1055,-1.0
676,1238,-1.0
15,562,-1.0
811,260,-1.0
706,1118,-1.0
114,99,-1.0
587,568,-1.0
813,557,-1.0
213,507,-1.0
797,942,-1.0
829,737,-1.0
763,226,-1.0
57,488,-1.0
532,512,-1.0
333,123,-1.0
293,928,-1.0
221,748,-1.0
372,939,-1.0
392,1219,-1.0
459,292,-1.0
679,202,-1.0
338,355,-1.0
885,183,-1.0
740,649,-1.0
879,544,-1.0
338,286,-1.0
565,171,-1.0
556,303,-1.0
715,116,-1.0
83,821,-1.0
387,296,-1.0
658,655,-1.0
173,237,-1.0
620,574,-1.0
57,1104,-1.0
174,132,-1.0
547,368,-1.0
839,283,-1.0
869,68,-1.0
404,40,-1.0
297,202,-1.0
534,477,-1.0
869,52,-1.0
353,169,-1.0
342,496,-1.0
814,586,-1.0
170,688,-1.0
213,126,-1.0
327,501,-1.0
788,248,-1.0
183,14,-1.0
838,122,-1.0
222,142,-1.0
86,251,-1.0
814,494,-1.0
215,544,-1.0
77,869,-1.0
205,1429,-1.0
520,390,-1.0
850,471,-1.0
496,1226,-1.0
880,512,-1.0
51,496,-1.0
757,190,-1.0
164,316,-1.0
923,180,-1.0
41,658,-1.0
236,27,-1.0
441,155,-1.0
268,816,-1.0
547,184,-1.0
62,24,-1.0
329,132,-1.0
319,176,-1.0
765,479,-1.0
741,280,-1.0
714,264,-1.0
292,740,-1.0
757,730,-1.0
902,253,-1.0
641,232,-1.0
893,931,-1.0
861,975,-1.0
329,236,-1.0
907,203,-1.0
424,0,-1.0
677,13,-1.0
625,322,-1.0
517,1038,-1.0
776,156,-1.0
664,494,-1.0
58,579,-1.0
312,623,-1.0
12,13,-1.0
268,41,-1.0
129,296,-1.0
750,576,-1.0
565,1435,-1.0
9,220,-1.0
876,551,-1.0
233,964,-1.0
89,283,-1.0
888,740,-1.0
503,665,-1.0
144,752,-1.0
473,1419,-1.0
475,1269,-1.0
455,1246,-1.0
319,95,-1.0
253,1026,-1.0
572,182,-1.0
296,0,-1.0
556,890,-1.0
889,135,-1.0
751,898,-1.0
223,721,-1.0
772,838,-1.0
830,265,-1.0
795,589,-1.0
57,19,-1.0
653,150,-1.0
353,527,-1.0
344,760,-1.0
73,329,-1.0
233,499,-1.0
287,526,-1.0
541,586,-1.0
664,658,-1.0
513,27,-1.0
302,151,-1.0
737,259,-1.0
657,191,-1.0
532,552,-1.0
212,150,-1.0
373,1092,-1.0
372,399,-1.0
532,506,-1.0
404,461,-1.0
889,213,-1.0
298,345,-1.0
305,754,-1.0
75,511,-1.0
123,614,-1.0
133,746,-1.0
174,49,-1.0
515,658,-1.0
403,688,-1.0
587,150,-1.0
641,364,-1.0
805,950,-1.0
591,318,-1.0
748,193,-1.0
86,153,-1.0
815,1023,-1.0
116,286,-1.0
780,257,-1.0
779,298,-1.0
626,653,-1.0
114,978,-1.0
300,142,-1.0
94,387,-1.0
404,142,-1.0
795,230,-1.0
392,146,-1.0
891,779,-1.0
600,473,-1.0
902,707,-1.0
289,0,-1.0
641,1134,-1.0
879,64,-1.0
553,862,-1.0
268,528,-1.0
119,922,-1.0
103,1224,-1.0
282,843,-1.0
917,152,-1.0
242,697,-1.0
669,1097,-1.0
341,963,-1.0
609,589,-1.0
275,3,-1.0
216,718,-1.0
902,86,-1.0
326,680,-1.0
915,829,-1.0
479,441,-1.0
787,226,-1.0
193,937,-1.0
71,403,-1.0
644,672,-1.0
567,523,-1.0
154,325,-1.0
804,0,-1.0
658,343,-1.0
710,547,-1.0
252,191,-1.0
496,166,-1.0
256,58,-1.0
478,653,-1.0
689,233,-1.0
850,237,-1.0
505,601,-1.0
753,291,-1.0
221,150,-1.0
14,124,-1.0
600,108,-1.0
684,335,-1.0
206,862,-1.0
415,1481,-1.0
711,233,-1.0
887,760,-1.0
454,126,-1.0
689,400,-1.0
930,1150,-1.0
478,204,-1.0
708,231,-1.0
327,229,-1.0
626,465,-1.0
591,241,-1.0
797,403,-1.0
837,99,-1.0
441,1,-1.0
346,458,-1.0
765,213,-1.0
333,114,-1.0
176,143,-1.0
449,111,-1.0
486,347,-1.0
393,49,-1.0
485,877,-1.0
672,313,-1.0
344,479,-1.0
176,332,-1.0
467,640,-1.0
861,566,-1.0
295,179,-1.0
565,459,-1.0
86,272,-1.0
10,167,-1.0
906,106,-1.0
245,40,-1.0
912,271,-1.0
138,1174,-1.0
